commit,arch,board_repr,lanes,depth,precision,state_id,category,root_candidates,leaf_candidates,rotation,x,y,score,no_move,core_cycles,request_interval_cycles,driver
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,808,blocked_spawn,17,0,1,1,0,-8280,0,501,503,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,809,equal_scores,9,0,0,2,2,-1419,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,2,heuristic_trajectory,17,0,0,5,2,-1514,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,602,high_stack_holes,34,0,3,3,12,-7185,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,804,last_candidate_winner,17,0,1,8,2,-2907,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,888,no_move,34,0,0,0,0,0,1,382,384,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,302,random_trajectory,34,0,1,7,4,-4536,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,898,walls,9,0,0,6,0,-852,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,832,wells,17,0,1,2,5,-2879,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,811,blocked_spawn,17,0,1,8,0,-4800,0,671,673,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,821,equal_scores,34,0,2,1,3,-2769,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,3,heuristic_trajectory,34,0,1,6,0,-887,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,603,high_stack_holes,34,0,1,6,14,-9177,0,1232,1234,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,807,last_candidate_winner,17,0,1,8,2,-1841,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,942,no_move,17,0,0,0,0,0,1,195,197,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,303,random_trajectory,17,0,1,0,8,-9537,0,263,265,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,911,walls,17,0,0,0,0,-975,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,846,wells,9,0,0,0,6,-3174,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,813,blocked_spawn,17,0,0,0,0,-7011,0,399,401,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,822,equal_scores,34,0,0,1,3,-1935,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,4,heuristic_trajectory,34,0,3,3,4,-3093,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,604,high_stack_holes,34,0,3,3,16,-9834,0,586,588,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,810,last_candidate_winner,17,0,1,8,1,-1710,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,969,no_move,9,0,0,0,0,0,1,107,109,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,304,random_trajectory,17,0,1,7,4,-4224,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,914,walls,17,0,0,1,0,-939,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,848,wells,17,0,1,3,5,-3123,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,814,blocked_spawn,17,0,1,4,0,-6585,0,331,333,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,830,equal_scores,17,0,1,5,2,-1914,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,5,heuristic_trajectory,9,0,0,6,2,-1896,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,605,high_stack_holes,34,0,3,6,3,-2393,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,812,last_candidate_winner,17,0,1,9,2,-1932,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,976,no_move,17,0,0,0,0,0,1,195,197,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,305,random_trajectory,17,0,1,4,15,-6471,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,922,walls,34,0,0,0,0,-888,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,858,wells,34,0,3,6,4,-2813,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,815,blocked_spawn,34,0,1,3,0,-8595,0,552,554,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,831,equal_scores,17,0,0,4,1,-1062,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,6,heuristic_trajectory,17,0,1,0,4,-2489,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,606,high_stack_holes,17,0,1,2,15,-9516,0,603,605,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,816,last_candidate_winner,34,0,3,8,2,-1496,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,986,no_move,9,0,0,0,0,0,1,107,109,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,306,random_trajectory,9,0,0,0,0,-1326,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,941,walls,17,0,0,6,0,-975,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,867,wells,34,0,2,6,5,-2843,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,818,blocked_spawn,9,0,0,5,0,-7779,0,209,211,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,836,equal_scores,34,0,1,7,2,-2004,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,7,heuristic_trajectory,9,0,0,8,3,-1644,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,607,high_stack_holes,34,0,1,7,16,-9267,0,1334,1336,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,819,last_candidate_winner,17,0,1,9,0,-1408,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,307,random_trajectory,17,0,1,0,17,-10275,0,263,265,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,961,walls,17,0,0,6,0,-939,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,868,wells,9,0,0,0,6,-3231,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,820,blocked_spawn,34,0,0,1,0,-5868,0,1096,1098,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,837,equal_scores,9,0,0,0,1,-1215,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,8,heuristic_trajectory,17,0,0,2,7,-3111,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,608,high_stack_holes,17,0,0,6,16,-8892,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,824,last_candidate_winner,17,0,1,8,0,-1248,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,308,random_trajectory,9,0,0,8,6,-7113,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,977,walls,17,0,0,6,0,-248,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,890,wells,9,0,0,8,6,-3102,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,823,blocked_spawn,34,0,3,3,17,-9066,0,688,690,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,849,equal_scores,9,0,0,4,4,-2598,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,9,heuristic_trajectory,17,0,1,0,4,-2754,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,609,high_stack_holes,34,0,1,2,14,-9411,0,1266,1268,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,825,last_candidate_winner,17,0,1,9,0,-182,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,309,random_trajectory,17,0,1,3,4,-2292,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,980,walls,34,0,0,6,0,-888,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,894,wells,34,0,1,4,4,-2206,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,828,blocked_spawn,17,0,1,8,0,-8253,0,331,333,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,853,equal_scores,9,0,0,0,1,-1026,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,10,heuristic_trajectory,17,0,0,3,1,-590,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,610,high_stack_holes,34,0,3,8,17,-9027,0,1062,1064,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,826,last_candidate_winner,17,0,1,9,3,-2333,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,310,random_trajectory,17,0,1,0,5,-8682,0,365,367,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,993,walls,34,0,0,6,0,-852,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,895,wells,17,0,1,9,0,-635,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,834,blocked_spawn,34,0,0,4,0,-6612,0,1300,1302,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,863,equal_scores,9,0,0,1,0,-720,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,11,heuristic_trajectory,34,0,2,5,2,-1282,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,611,high_stack_holes,17,0,1,0,7,-4647,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,829,last_candidate_winner,34,0,3,8,1,-1506,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,311,random_trajectory,17,0,0,0,0,-222,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,907,wells,34,0,3,8,5,-2879,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,835,blocked_spawn,34,0,3,0,0,-5124,0,790,792,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,870,equal_scores,17,0,0,2,2,-1728,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,12,heuristic_trajectory,17,0,1,8,5,-3428,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,612,high_stack_holes,17,0,1,1,13,-9525,0,433,435,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,833,last_candidate_winner,34,0,3,8,1,-1091,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,312,random_trajectory,9,0,0,0,3,-3954,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,908,wells,34,0,3,1,4,-2140,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,838,blocked_spawn,17,0,1,2,0,-7503,0,433,435,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,878,equal_scores,9,0,0,4,3,-2502,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,13,heuristic_trajectory,34,0,1,1,0,-749,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,613,high_stack_holes,34,0,1,4,15,-10200,0,586,588,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,841,last_candidate_winner,17,0,1,8,0,-774,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,313,random_trajectory,34,0,1,5,15,-8430,0,756,758,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,929,wells,34,0,1,0,5,-2843,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,840,blocked_spawn,34,0,0,6,0,-6345,0,790,792,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,880,equal_scores,9,0,0,0,3,-2226,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,14,heuristic_trajectory,17,0,0,5,2,-1743,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,614,high_stack_holes,17,0,0,0,0,-633,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,847,last_candidate_winner,34,0,3,8,1,-1073,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,314,random_trajectory,9,0,0,0,0,-1326,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,937,wells,34,0,2,2,5,-3195,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,842,blocked_spawn,17,0,1,1,0,-3774,0,569,571,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,886,equal_scores,17,0,0,2,0,-1662,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,15,heuristic_trajectory,17,0,1,0,5,-2412,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,615,high_stack_holes,17,0,0,6,12,-9000,0,535,537,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,850,last_candidate_winner,17,0,1,8,0,-1524,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,315,random_trajectory,9,0,0,0,6,-9300,0,175,177,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,943,wells,17,0,1,0,5,-2897,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,843,blocked_spawn,34,0,1,6,0,-8370,0,552,554,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,887,equal_scores,17,0,0,2,4,-2238,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,16,heuristic_trajectory,34,0,1,8,0,-530,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,616,high_stack_holes,34,0,3,5,10,-9339,0,790,792,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,857,last_candidate_winner,34,0,3,8,0,-932,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,316,random_trajectory,34,0,1,5,0,-1566,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,945,wells,34,0,2,7,5,-2861,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,844,blocked_spawn,9,0,0,1,0,-4329,0,379,381,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,896,equal_scores,17,0,1,0,6,-3537,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,17,heuristic_trajectory,17,0,0,6,2,-942,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,617,high_stack_holes,34,0,2,5,13,-7893,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,859,last_candidate_winner,34,0,3,8,3,-1848,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,317,random_trajectory,17,0,1,0,5,-8682,0,365,367,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,948,wells,17,0,0,7,6,-3189,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,852,blocked_spawn,34,0,2,1,17,-9357,0,722,724,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,897,equal_scores,9,0,0,1,0,-840,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,18,heuristic_trajectory,34,0,3,2,2,-1430,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,618,high_stack_holes,9,0,0,1,18,-9333,0,311,313,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,865,last_candidate_winner,34,0,3,8,0,-629,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,318,random_trajectory,17,0,1,4,15,-6471,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,957,wells,17,0,1,1,5,-2915,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,854,blocked_spawn,17,0,1,3,0,-7923,0,535,537,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,899,equal_scores,17,0,0,4,0,-702,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,19,heuristic_trajectory,34,0,1,2,2,-2118,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,619,high_stack_holes,9,0,0,2,17,-9459,0,277,279,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,869,last_candidate_winner,17,0,1,9,2,-3885,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,319,random_trajectory,9,0,0,0,6,-9300,0,175,177,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,962,wells,17,0,1,0,0,-1272,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,855,blocked_spawn,17,0,0,4,0,-6324,0,705,707,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,905,equal_scores,17,0,1,3,0,-1116,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,20,heuristic_trajectory,34,0,2,3,0,-1008,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,620,high_stack_holes,9,0,0,0,0,0,1,107,109,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,876,last_candidate_winner,34,0,3,8,3,-3377,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,320,random_trajectory,34,0,1,5,0,-2808,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,967,wells,17,0,1,7,5,-2915,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,856,blocked_spawn,34,0,1,6,0,-6102,0,1198,1200,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,909,equal_scores,9,0,0,1,4,-1971,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,21,heuristic_trajectory,34,0,0,7,5,-3086,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,621,high_stack_holes,17,0,1,2,13,-9609,0,433,435,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,877,last_candidate_winner,17,0,1,8,0,-578,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,321,random_trajectory,9,0,0,0,0,-1326,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,984,wells,17,0,0,1,6,-3336,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,860,blocked_spawn,17,0,0,1,0,-5952,0,501,503,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,910,equal_scores,17,0,0,3,3,-1746,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,22,heuristic_trajectory,34,0,3,8,2,-1856,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,622,high_stack_holes,17,0,1,7,6,-8514,0,569,571,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,883,last_candidate_winner,34,0,3,8,7,-4874,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,322,random_trajectory,34,0,3,0,11,-9738,0,484,486,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,990,wells,34,0,3,3,4,-2206,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,861,blocked_spawn,17,0,1,1,0,-6732,0,603,605,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,912,equal_scores,34,0,3,1,2,-2169,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,23,heuristic_trajectory,34,0,2,2,8,-3351,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,623,high_stack_holes,17,0,0,7,6,-3768,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,893,last_candidate_winner,34,0,3,8,3,-2060,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,323,random_trajectory,17,0,1,0,17,-10275,0,263,265,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,994,wells,34,0,1,0,4,-2224,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,862,blocked_spawn,17,0,1,6,17,-9360,0,399,401,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,917,equal_scores,17,0,0,4,2,-1830,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,24,heuristic_trajectory,17,0,0,4,4,-2568,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,624,high_stack_holes,17,0,1,5,13,-9693,0,467,469,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,900,last_candidate_winner,17,0,1,9,2,-1910,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,324,random_trajectory,34,0,3,4,15,-7695,0,1062,1064,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,864,blocked_spawn,17,0,1,1,0,-8877,0,297,299,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,919,equal_scores,17,0,0,3,0,-702,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,25,heuristic_trajectory,17,0,1,9,0,-1473,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,625,high_stack_holes,9,0,0,7,17,-8973,0,243,245,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,904,last_candidate_winner,34,0,3,8,1,-1227,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,325,random_trajectory,17,0,1,9,8,-9066,0,297,299,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,866,blocked_spawn,34,0,1,8,0,-8217,0,552,554,native
